idade_em_2023;nome_curso;distancia_cidade_polo;genero;raca;estado_civil;jornada;renda_familiar;tempo_ensino_medio;motivo_ead;internet_casa;evadiu
33;Ciências Biológicas - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Casado(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Facilidade de acesso às aulas e ao material didático;Sim;0
29;Ciências Biológicas - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Casado(a);Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
20;Ciências Biológicas - Licenciatura;Moro no mesmo município do polo;Masculino;Parda;Solteiro(a);Não estou trabalhando;De 1 a 2 salários mínimos por pessoa;De 1 a 3 anos;Custos mais baixos para concluir o curso;Sim;0
43;Geografia - Licenciatura;Mais de 200 km;Feminino;Preta;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Custos mais baixos para concluir o curso;Sim;0
29;Ciências Biológicas - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Casado(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
26;Geografia - Licenciatura;Moro no mesmo município do polo;Feminino;Preta;Solteiro(a);Não estou trabalhando;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
35;Geografia - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;De 3 a 5 anos;Facilidade de acesso às aulas e ao material didático;Sim;0
37;História - Licenciatura;Moro no mesmo município do polo;Masculino;Parda;Solteiro(a);Não estou trabalhando;Até 1 salário mínimo por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Não;0
30;História - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Casado(a);Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
32;História - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Solteiro(a);Não estou trabalhando;Até 1 salário mínimo por pessoa;Mais de 10 anos;Autonomia nos estudos;Sim;0
34;História - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Viúvo(a);De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
25;Ciências Biológicas - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
36;Ciências Biológicas - Licenciatura;Mais de 200 km;Feminino;Branca;Casado(a);Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
34;História - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Divorciado(a);Não estou trabalhando;Até 1 salário mínimo por pessoa;Mais de 10 anos;Custos mais baixos para concluir o curso;Sim;0
32;Ciências Biológicas - Licenciatura;Até 50km;Feminino;Branca;Casado(a);Não estou trabalhando;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
24;Geografia - Licenciatura;Até 50km;Masculino;Preta;Solteiro(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
34;Ciências Biológicas - Licenciatura;De 100 a 200 km;Feminino;Parda;Casado(a);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
35;Ciências Biológicas - Licenciatura;Até 50km;Feminino;Parda;Casado(a);Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Menos de 1 ano;Carga horária flexível e compatível com minha realidade;Sim;0
30;Geografia - Licenciatura;Moro no mesmo município do polo;Masculino;Branca;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Autonomia nos estudos;Sim;0
46;Matemática - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Solteiro(a);Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Custos mais baixos para concluir o curso;Sim;0
32;Geografia - Licenciatura;De 50km a 100 km;Feminino;Parda;Divorciado(a);Não estou trabalhando;Até 1 salário mínimo por pessoa;Mais de 10 anos;Facilidade de acesso às aulas e ao material didático;Sim;0
24;Ciências Biológicas - Licenciatura;Até 50km;Masculino;Parda;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;De 3 a 5 anos;Custos mais baixos para concluir o curso;Sim;0
36;História - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Casado(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Autonomia nos estudos;Sim;0
36;História - Licenciatura;Até 50km;Masculino;Parda;Divorciado(a);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;De 1 a 3 anos;Autonomia nos estudos;Sim;0
27;Ciências Biológicas - Licenciatura;Moro no mesmo município do polo;Masculino;Preta;Solteiro(a);De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;De 5 a 10 anos;Autonomia nos estudos;Sim;0
43;Geografia - Licenciatura;Moro no mesmo município do polo;Masculino;Parda;Casado(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
48;História - Licenciatura;Moro no mesmo município do polo;Feminino;Preta;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Facilidade de acesso às aulas e ao material didático;Sim;0
28;Geografia - Licenciatura;Mais de 200 km;Feminino;Parda;Solteiro(a);Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
20;Ciências Biológicas - Licenciatura;Até 50km;Feminino;Parda;Solteiro(a);Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;De 1 a 3 anos;Facilidade de acesso às aulas e ao material didático;Sim;0
24;História - Licenciatura;Até 50km;Feminino;Parda;Solteiro(a);Não estou trabalhando;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Custos mais baixos para concluir o curso;Sim;0
32;Matemática - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Solteiro(a);Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
32;História - Licenciatura;Moro no mesmo município do polo;Masculino;Parda;Solteiro(a);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
50;História - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Solteiro(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Custos mais baixos para concluir o curso;Sim;0
20;História - Licenciatura;Moro no mesmo município do polo;Feminino;Branca;Solteiro(a);Não estou trabalhando;Até 1 salário mínimo por pessoa;De 1 a 3 anos;Facilidade de acesso às aulas e ao material didático;Sim;0
59;História - Licenciatura;Moro no mesmo município do polo;Feminino;Branca;Solteiro(a);Não estou trabalhando;Até 1 salário mínimo por pessoa;Menos de 1 ano;Facilidade de acesso às aulas e ao material didático;Sim;0
22;História - Licenciatura;Moro no mesmo município do polo;Feminino;Preta;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;De 3 a 5 anos;Carga horária flexível e compatível com minha realidade;Sim;0
34;História - Licenciatura;Moro no mesmo município do polo;Feminino;Branca;Casado(a);De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;De 1 a 3 anos;Facilidade de acesso às aulas e ao material didático;Sim;0
46;Geografia - Licenciatura;Até 50km;Feminino;Parda;Solteiro(a);Não estou trabalhando;Até 1 salário mínimo por pessoa;De 3 a 5 anos;Carga horária flexível e compatível com minha realidade;Sim;0
42;Geografia - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
36;Geografia - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Casado(a);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Custos mais baixos para concluir o curso;Sim;0
43;História - Licenciatura;Moro no mesmo município do polo;Masculino;Preta;Solteiro(a);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Autonomia nos estudos;Sim;0
41;Ciências Biológicas - Licenciatura;Até 50km;Masculino;Branca;Solteiro(a);De 21 a 40 horas;Mais de 4 salários mínimos por pessoa;Mais de 10 anos;Facilidade de acesso às aulas e ao material didático;Sim;0
40;Matemática - Licenciatura;Moro no mesmo município do polo;Masculino;Parda;Casado(a);De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
43;História - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
34;Ciências Biológicas - Licenciatura;Mais de 200 km;Feminino;Branca;Casado(a);Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;Mais de 10 anos;Autonomia nos estudos;Sim;0
34;Geografia - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Solteiro(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Autonomia nos estudos;Sim;0
43;História - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Solteiro(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
21;Geografia - Licenciatura;Moro no mesmo município do polo;Feminino;Preta;Solteiro(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;De 3 a 5 anos;Facilidade de acesso às aulas e ao material didático;Sim;0
21;Geografia - Licenciatura;Moro no mesmo município do polo;Feminino;Branca;Solteiro(a);Até 20 horas;Até 1 salário mínimo por pessoa;De 1 a 3 anos;Carga horária flexível e compatível com minha realidade;Sim;0
20;Geografia - Licenciatura;Até 50km;Feminino;Amarela;Solteiro(a);Até 20 horas;Até 1 salário mínimo por pessoa;De 1 a 3 anos;Custos mais baixos para concluir o curso;Sim;0
37;Geografia - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Casado(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;De 1 a 3 anos;Facilidade de acesso às aulas e ao material didático;Sim;0
40;Geografia - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Casado(a);Até 20 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Custos mais baixos para concluir o curso;Sim;0
32;Matemática - Licenciatura;Até 50km;Feminino;Parda;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
30;Geografia - Licenciatura;De 100 a 200 km;Feminino;Parda;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Autonomia nos estudos;Sim;0
27;Ciências Biológicas - Licenciatura;Até 50km;Feminino;Preta;Solteiro(a);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
22;Geografia - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Solteiro(a);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;De 3 a 5 anos;Carga horária flexível e compatível com minha realidade;Sim;0
20;Geografia - Licenciatura;Mais de 200 km;Feminino;Parda;Casado(a);Não estou trabalhando;Até 1 salário mínimo por pessoa;De 1 a 3 anos;Custos mais baixos para concluir o curso;Sim;0
43;História - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Casado(a);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
54;Matemática - Licenciatura;Moro no mesmo município do polo;Masculino;Branca;Casado(a);De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Mais de 10 anos;Autonomia nos estudos;Sim;0
31;Matemática - Licenciatura;Moro no mesmo município do polo;Feminino;Preta;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
34;Geografia - Licenciatura;Moro no mesmo município do polo;Masculino;Branca;Solteiro(a);Não estou trabalhando;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
35;Geografia - Licenciatura;Até 50km;Feminino;Preta;Casado(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
44;História - Licenciatura;Mais de 200 km;Feminino;Parda;Solteiro(a);Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Custos mais baixos para concluir o curso;Sim;0
55;Geografia - Licenciatura;Moro no mesmo município do polo;Feminino;Branca;Casado(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
36;Ciências Biológicas - Licenciatura;Moro no mesmo município do polo;Masculino;Parda;Solteiro(a);De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
52;Ciências Biológicas - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Casado(a);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
52;Ciências Biológicas - Licenciatura;Moro no mesmo município do polo;Masculino;Parda;Casado(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Custos mais baixos para concluir o curso;Sim;0
27;Matemática - Licenciatura;Moro no mesmo município do polo;Feminino;Preta;Solteiro(a);Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
37;Ciências Biológicas - Licenciatura;Até 50km;Masculino;Parda;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Facilidade de acesso às aulas e ao material didático;Sim;0
25;Geografia - Licenciatura;Até 50km;Feminino;Branca;Casado(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
34;História - Licenciatura;Até 50km;Feminino;Parda;Divorciado(a);Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Autonomia nos estudos;Sim;0
32;Ciências Biológicas - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Casado(a);Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Custos mais baixos para concluir o curso;Sim;0
33;Ciências Biológicas - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Casado(a);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
56;Ciências Biológicas - Licenciatura;Até 50km;Masculino;Parda;Solteiro(a);Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;De 3 a 5 anos;Carga horária flexível e compatível com minha realidade;Sim;0
41;Ciências Biológicas - Licenciatura;Até 50km;Masculino;Preta;Casado(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Autonomia nos estudos;Sim;0
23;Geografia - Licenciatura;Mais de 200 km;Masculino;Branca;Solteiro(a);Até 20 horas;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
31;História - Licenciatura;Moro no mesmo município do polo;Feminino;Branca;Solteiro(a);De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Mais de 10 anos;Autonomia nos estudos;Sim;0
45;História - Licenciatura;Moro no mesmo município do polo;Feminino;Parda;Solteiro(a);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Mais de 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
35;Matemática - Licenciatura;Moro no mesmo município do polo;Masculino;Preta;Solteiro(a);Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;Mais de 10 anos;Custos mais baixos para concluir o curso;Sim;0
25;Ciências Biológicas - Licenciatura;Moro no mesmo município do polo;Masculino;Preta;Solteiro(a);Mais de 40 horas;Até 1 salário mínimo por pessoa;De 5 a 10 anos;Carga horária flexível e compatível com minha realidade;Sim;0
32;Matemática - Licenciatura;Até 50km;Feminino;Branca;Solteiro(a);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Mais de 10 anos;Autonomia nos estudos;Sim;0
