idade_em_2023;cidade;nome_curso;nome_polo;distancia_polo;distancia_cidade_polo;ano_ingresso;genero;raca;estado_civil;profissao;jornada;renda_familiar;modalidade_ensino_medio;tipo_instituicao;tempo_ensino_medio;possui_graduacao;modalidade_graduacao;ja_fez_curso_ead;turno_ava;dias_acesso_ava;motivo_ead;internet_casa;local_acesso_ava;tipo_necessidade_especial;ferramenta_tecnologica;evadiu
44;0;História - Licenciatura;Buritis;0;Mais de 200 km;2023;Feminino;Parda;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Custos mais baixos para concluir o curso;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
55;Urucuia;Geografia - Licenciatura;Urucuia;0;Moro no mesmo município do polo;2023;Feminino;Branca;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Parte em escola pública e parte em particular;Mais de 10 anos;Não;Não fiz outra graduação;Sim;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
36;0;Ciências Biológicas - Licenciatura;Almenara;0;Moro no mesmo município do polo;2023;Masculino;Parda;Solteiro(a);Sim, atuo no setor privado;De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
52;Confins;Ciências Biológicas - Licenciatura;Confins;0;Moro no mesmo município do polo;2023;Feminino;Parda;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Educação de Jovens e Adultos (EJA);Em escola(s) pública(s);Mais de 10 anos;Sim;A distância (ou semipresencial);Sim;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
52;Confins;Ciências Biológicas - Licenciatura;Confins;0;Moro no mesmo município do polo;2023;Masculino;Parda;Casado(a);Sim, atuo no setor privado;Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Técnico;Em escola(s) pública(s);Mais de 10 anos;Sim;A distância (ou semipresencial);Não;Noite;Sábados e domingos;Custos mais baixos para concluir o curso;Sim;Em casa;Não tenho necessidades especiais;Computador;0
27;Corinto;Matemática - Licenciatura;Corinto;0;Moro no mesmo município do polo;2023;Feminino;Preta;Solteiro(a);Sim, atuo no setor privado;Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Sim;A distância (ou semipresencial);Sim;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
37;Jequitinhonha;Ciências Biológicas - Licenciatura;Almenara;50.611;Até 50km;2023;Masculino;Parda;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Sim;Presencial;Não;Noite;De segunda a sexta;Facilidade de acesso às aulas e ao material didático;Sim;Em casa;Não tenho necessidades especiais;Computador;0
25;Jaíba;Geografia - Licenciatura;Jaíba;0;Até 50km;2023;Feminino;Branca;Casado(a);Sim, atuo no setor privado;Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa de familiares e/ou amigos;Não tenho necessidades especiais;Smartphone;0
34;Papagaios;História - Licenciatura;Pompeu;42.517;Até 50km;2023;Feminino;Parda;Divorciado(a);Sim, atuo no setor privado;Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Ensino Técnico;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Autonomia nos estudos;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
32;Confins;Ciências Biológicas - Licenciatura;Confins;0;Moro no mesmo município do polo;2023;Feminino;Parda;Casado(a);Sim, atuo no setor privado;Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;De segunda a sexta;Custos mais baixos para concluir o curso;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
33;Confins;Ciências Biológicas - Licenciatura;Confins;0;Moro no mesmo município do polo;2023;Feminino;Parda;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Sim;Tarde;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
56;Lagoa Santa;Ciências Biológicas - Licenciatura;Confins;17.744;Até 50km;2023;Masculino;Parda;Solteiro(a);Sim, atuo no setor privado;Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Educação de Jovens e Adultos (EJA);Em escola(s) pública(s);De 3 a 5 anos;Não;Não fiz outra graduação;Sim;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
41;Confins;Ciências Biológicas - Licenciatura;Confins;0;Até 50km;2023;Masculino;Preta;Casado(a);Sim, atuo no setor privado;Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Autonomia nos estudos;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
23;Luislândia;Geografia - Licenciatura;Urucuia;200.963;Mais de 200 km;2023;Masculino;Branca;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);Até 20 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Não;Não fiz outra graduação;Não;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
31;Pompéu;História - Licenciatura;Pompeu;0;Moro no mesmo município do polo;2023;Feminino;Branca;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Sim;A distância (ou semipresencial);Sim;Noite;Todos os dias da semana;Autonomia nos estudos;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
45;0;História - Licenciatura;Pompeu;0;Moro no mesmo município do polo;2023;Feminino;Parda;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Sim;A distância (ou semipresencial);Sim;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
35;0;Matemática - Licenciatura;Corinto;0;Moro no mesmo município do polo;2023;Masculino;Preta;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) particular(es);Mais de 10 anos;Sim;A distância (ou semipresencial);Não;Noite;Sábados e domingos;Custos mais baixos para concluir o curso;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
25;0;Ciências Biológicas - Licenciatura;Almenara;0;Moro no mesmo município do polo;2023;Masculino;Preta;Solteiro(a);Sim, atuo no setor privado;Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
32;0;Matemática - Licenciatura;Corinto;0;Até 50km;2023;Feminino;Branca;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Sim;A distância (ou semipresencial);Sim;Noite;Sábados e domingos;Autonomia nos estudos;Sim;Em casa;Não tenho necessidades especiais;Computador;0
32;0;História - Licenciatura;Pompeu;0;Moro no mesmo município do polo;2023;Feminino;Parda;Solteiro(a);Sim, atuo no setor privado;Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Sim;A distância (ou semipresencial);Sim;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
31;Jaíba;Geografia - Licenciatura;Jaíba;0;Moro no mesmo município do polo;2023;Feminino;Parda;Solteiro(a);Sim, atuo no setor privado;Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Facilidade de acesso às aulas e ao material didático;Sim;Em casa;Não tenho necessidades especiais;Computador;0
21;0;História - Licenciatura;Pompeu;0;Moro no mesmo município do polo;2023;Masculino;Parda;Solteiro(a);Sim, atuo no setor privado;Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Educação de Jovens e Adultos (EJA);Em escola(s) pública(s);De 1 a 3 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Custos mais baixos para concluir o curso;Sim;No Polo;Não tenho necessidades especiais;Smartphone;0
37;0;Matemática - Licenciatura;Corinto;0;Moro no mesmo município do polo;2023;Feminino;Parda;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Sim;Noite;Todos os dias da semana;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
29;0;História - Licenciatura;Pompeu;0;Moro no mesmo município do polo;2023;Feminino;Preta;Solteiro(a);Sim, atuo no setor privado;Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
35;Confins;Ciências Biológicas - Licenciatura;Confins;0;Moro no mesmo município do polo;2023;Feminino;Parda;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
20;Pedro Leopoldo;Ciências Biológicas - Licenciatura;Confins;7.32;Até 50km;2023;Feminino;Parda;Solteiro(a);Sim, atuo no setor privado;Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Técnico;Em escola(s) particular(es);De 1 a 3 anos;Não;A distância (ou semipresencial);Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
24;Joaíma;Ciências Biológicas - Licenciatura;Almenara;76.388;De 50km a 100 km;2023;Masculino;Preta;Solteiro(a);Não, não estou trabalhando;Não estou trabalhando;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Não;Não fiz outra graduação;Não;Noite;De segunda a sexta;Autonomia nos estudos;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
22;Almenara;Ciências Biológicas - Licenciatura;Almenara;0;Moro no mesmo município do polo;2023;Feminino;Parda;Solteiro(a);Sim, atuo no setor privado;De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 1 a 3 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Autonomia nos estudos;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
32;Pompéu;História - Licenciatura;Pompeu;0;Moro no mesmo município do polo;2023;Masculino;Preta;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Técnico;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Custos mais baixos para concluir o curso;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
48;Buritis;História - Licenciatura;Buritis;0;Moro no mesmo município do polo;2023;Masculino;Parda;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;Mais de 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) particular(es);Mais de 10 anos;Sim;Presencial;Sim;Tarde;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;No trabalho;Não tenho necessidades especiais;Computador + Smartphone;0
36;Buritis;História - Licenciatura;Buritis;0;Moro no mesmo município do polo;2023;Feminino;Branca;Solteiro(a);Sim, atuo no setor privado;De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Técnico;Parte em escola pública e parte em particular;De 5 a 10 anos;Não;Não fiz outra graduação;Sim;Noite;Todos os dias da semana;Autonomia nos estudos;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
20;Buritis;História - Licenciatura;Buritis;0;Moro no mesmo município do polo;2023;Feminino;Parda;Solteiro(a);Não, não estou trabalhando;Não estou trabalhando;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 1 a 3 anos;Não;Não fiz outra graduação;Não;Tarde;Todos os dias da semana;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
27;Jaíba;Geografia - Licenciatura;Jaíba;0;Moro no mesmo município do polo;2023;Feminino;Preta;Casado(a);Sim, atuo no setor privado;De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Autonomia nos estudos;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
27;Buritis;História - Licenciatura;Buritis;0;Moro no mesmo município do polo;2023;Feminino;Parda;Solteiro(a);Sim, atuo no setor privado;Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador + Smartphone;0
30;Buritis;História - Licenciatura;Buritis;0;Moro no mesmo município do polo;2023;Feminino;Parda;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Não;Não fiz outra graduação;Sim;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
49;Buritis;História - Licenciatura;Buritis;0;Moro no mesmo município do polo;2023;Masculino;Parda;Casado(a);Sim, atuo no setor privado;Mais de 40 horas;De 1 a 2 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Autonomia nos estudos;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
31;Fronteira dos Vales;Geografia - Licenciatura;Joaíma;33.959;Até 50km;2023;Feminino;Parda;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Tarde;Sábados e domingos;Facilidade de acesso às aulas e ao material didático;Sim;No trabalho;Não tenho necessidades especiais;Computador + Smartphone;0
30;Buritis;História - Licenciatura;Buritis;0;Moro no mesmo município do polo;2023;Feminino;Branca;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;De 1 a 2 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Sim;Noite;Sábados e domingos;Autonomia nos estudos;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
